AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
LAX,Los Angeles International Airport,636,0,634,225,103,16,0,21,50,50,8,2025-03-12,103,1300 - 1400,2025-03-20 00:00:00,70,23,1009,70,A273,Tom Bradley International Terminal,1664,17,655,70
LAX,Los Angeles International Airport,489,0,534,286,102,0,0,23,43,51,6,2025-03-12,193,1400 - 1500,2025-03-20 00:00:00,55,30,666,55,A273,Tom Bradley International Terminal,1462,17,796,52
LAX,Los Angeles International Airport,354,0,274,40,0,0,0,14,37,17,4,2025-03-12,82,1500 - 1600,2025-03-20 00:00:00,35,18,420,35,A273,Tom Bradley International Terminal,685,8,265,26
LAX,Los Angeles International Airport,1038,0,553,80,0,0,0,13,47,49,9,2025-03-12,183,1600 - 1700,2025-03-20 00:00:00,45,15,912,45,A273,Tom Bradley International Terminal,1720,11,808,45
LAX,Los Angeles International Airport,549,0,263,0,0,0,0,13,47,23,4,2025-03-12,122,1700 - 1800,2025-03-20 00:00:00,30,15,330,30,A273,Tom Bradley International Terminal,835,11,505,29
LAX,Los Angeles International Airport,893,0,97,4,0,0,0,8,40,26,7,2025-03-12,164,1800 - 1900,2025-03-20 00:00:00,43,9,353,30,A273,Tom Bradley International Terminal,1020,7,667,43
LAX,Los Angeles International Airport,578,0,363,61,0,0,0,15,31,27,4,2025-03-12,107,1900 - 2000,2025-03-20 00:00:00,40,18,619,40,A273,Tom Bradley International Terminal,1029,10,410,35
LAX,Los Angeles International Airport,625,0,440,75,14,19,26,18,24,34,7,2025-03-12,165,2000 - 2100,2025-03-20 00:00:00,101,19,417,101,A273,Tom Bradley International Terminal,1233,17,816,101
LAX,Los Angeles International Airport,325,0,182,11,0,0,0,12,16,21,4,2025-03-12,53,2100 - 2200,2025-03-20 00:00:00,34,17,243,34,A273,Tom Bradley International Terminal,539,9,296,30
LAX,Los Angeles International Airport,521,0,382,53,27,1,0,16,16,33,8,2025-03-12,92,2200 - 2300,2025-03-20 00:00:00,65,21,359,58,A273,Tom Bradley International Terminal,1017,13,658,65
LAX,Los Angeles International Airport,462,0,278,59,1,0,0,15,14,25,7,2025-03-12,63,2300 - 0000,2025-03-20 00:00:00,50,19,358,50,A273,Tom Bradley International Terminal,825,12,467,42
LAX,Los Angeles International Airport,7,0,0,0,0,0,0,5,2,1,1,2025-03-13,0,1600 - 1700,2025-03-21 00:00:00,7,5,8,7,A27F,Atlantic Aviation GAF,8,0,0,0
LAX,Los Angeles International Airport,12,0,0,0,0,0,0,1,1,1,1,2025-03-13,0,1800 - 1900,2025-03-21 00:00:00,3,2,2,3,A27F,Atlantic Aviation GAF,13,1,11,3
LAX,Los Angeles International Airport,186,0,53,0,0,0,0,10,10,5,1,2025-03-13,47,1100 - 1200,2025-03-21 00:00:00,23,15,86,23,A278,Satellite 7,244,7,158,17
LAX,Los Angeles International Airport,108,0,6,0,0,0,0,9,10,3,1,2025-03-13,9,1300 - 1400,2025-03-21 00:00:00,20,8,8,11,A278,Satellite 7,117,9,109,20
LAX,Los Angeles International Airport,246,0,315,100,5,0,0,19,11,21,4,2025-03-13,79,1400 - 1500,2025-03-21 00:00:00,46,27,198,46,A278,Satellite 7,687,15,489,41
LAX,Los Angeles International Airport,128,0,0,0,0,0,0,10,9,3,1,2025-03-13,23,1500 - 1600,2025-03-21 00:00:00,14,9,9,14,A278,Satellite 7,131,10,122,14
LAX,Los Angeles International Airport,174,0,45,0,0,0,0,9,10,4,2,2025-03-13,47,1600 - 1700,2025-03-21 00:00:00,22,12,138,22,A278,Satellite 7,223,5,85,19
LAX,Los Angeles International Airport,565,0,60,2,0,0,0,8,10,20,5,2025-03-13,87,1700 - 1800,2025-03-21 00:00:00,36,9,128,27,A278,Satellite 7,647,8,519,36
LAX,Los Angeles International Airport,105,0,2,0,0,0,0,7,9,3,2,2025-03-13,13,1800 - 1900,2025-03-21 00:00:00,16,7,49,16,A278,Satellite 7,110,7,61,16
LAX,Los Angeles International Airport,100,0,0,0,0,0,0,5,8,4,1,2025-03-13,15,1900 - 2000,2025-03-21 00:00:00,13,6,31,13,A278,Satellite 7,104,4,73,9
LAX,Los Angeles International Airport,81,0,88,0,0,0,0,15,11,6,1,2025-03-13,20,0000 - 0100,2025-03-21 00:00:00,26,16,29,21,A273,Tom Bradley International Terminal,175,15,146,26
LAX,Los Angeles International Airport,441,0,337,105,5,8,0,16,19,28,6,2025-03-13,171,0500 - 0600,2025-03-21 00:00:00,73,19,301,73,A273,Tom Bradley International Terminal,924,15,623,73
LAX,Los Angeles International Airport,505,0,267,56,0,0,0,13,21,26,5,2025-03-13,155,0600 - 0700,2025-03-21 00:00:00,43,19,376,43,A273,Tom Bradley International Terminal,854,9,478,39
LAX,Los Angeles International Airport,193,0,309,204,80,35,0,27,22,27,5,2025-03-13,69,0700 - 0800,2025-03-21 00:00:00,66,32,571,66,A273,Tom Bradley International Terminal,848,19,277,50
LAX,Los Angeles International Airport,315,0,405,185,61,19,0,23,22,32,5,2025-03-13,118,0800 - 0900,2025-03-21 00:00:00,80,34,387,80,A273,Tom Bradley International Terminal,1017,17,630,78
LAX,Los Angeles International Airport,245,0,227,197,266,205,0,37,37,36,5,2025-03-13,84,0900 - 1000,2025-03-21 00:00:00,77,46,693,77,A273,Tom Bradley International Terminal,1176,24,483,75
LAX,Los Angeles International Airport,348,0,408,230,216,82,0,29,37,43,7,2025-03-13,204,1000 - 1100,2025-03-21 00:00:00,74,43,589,74,A273,Tom Bradley International Terminal,1327,18,738,59
LAX,Los Angeles International Airport,463,0,347,45,7,2,0,16,33,27,5,2025-03-13,73,1100 - 1200,2025-03-21 00:00:00,62,18,410,62,A273,Tom Bradley International Terminal,891,14,481,50
LAX,Los Angeles International Airport,746,0,511,30,0,0,0,14,31,41,8,2025-03-13,122,1200 - 1300,2025-03-21 00:00:00,44,14,643,39,A273,Tom Bradley International Terminal,1328,13,685,44
LAX,Los Angeles International Airport,743,0,755,260,56,16,0,20,44,55,8,2025-03-13,179,1300 - 1400,2025-03-21 00:00:00,70,23,1024,70,A273,Tom Bradley International Terminal,1885,16,861,50
LAX,Los Angeles International Airport,443,0,534,212,312,121,0,29,47,54,8,2025-03-13,207,1400 - 1500,2025-03-21 00:00:00,74,42,854,74,A273,Tom Bradley International Terminal,1676,16,822,70
LAX,Los Angeles International Airport,409,0,510,238,182,5,0,24,45,41,6,2025-03-13,137,1500 - 1600,2025-03-21 00:00:00,61,30,806,61,A273,Tom Bradley International Terminal,1385,16,579,51
LAX,Los Angeles International Airport,420,0,394,6,0,0,0,16,41,27,6,2025-03-13,73,1600 - 1700,2025-03-21 00:00:00,32,17,436,32,A273,Tom Bradley International Terminal,847,14,411,31
LAX,Los Angeles International Airport,738,0,213,9,0,0,0,10,43,28,6,2025-03-13,152,1700 - 1800,2025-03-21 00:00:00,32,12,476,32,A273,Tom Bradley International Terminal,988,8,512,32
LAX,Los Angeles International Airport,699,0,458,6,0,0,0,13,38,34,7,2025-03-13,111,1800 - 1900,2025-03-21 00:00:00,35,14,698,35,A273,Tom Bradley International Terminal,1197,12,499,34
LAX,Los Angeles International Airport,818,0,639,201,9,17,0,17,37,51,8,2025-03-13,175,1900 - 2000,2025-03-21 00:00:00,82,18,778,82,A273,Tom Bradley International Terminal,1735,16,957,82
LAX,Los Angeles International Airport,442,0,278,220,6,0,0,18,31,27,5,2025-03-13,87,2000 - 2100,2025-03-21 00:00:00,47,26,457,47,A273,Tom Bradley International Terminal,973,12,516,47
LAX,Los Angeles International Airport,704,0,241,0,0,0,0,11,27,24,8,2025-03-13,143,2100 - 2200,2025-03-21 00:00:00,27,13,380,27,A273,Tom Bradley International Terminal,969,9,589,26
LAX,Los Angeles International Airport,404,0,360,137,10,0,0,18,23,26,6,2025-03-13,87,2200 - 2300,2025-03-21 00:00:00,55,21,469,55,A273,Tom Bradley International Terminal,937,15,468,52
LAX,Los Angeles International Airport,651,0,239,5,0,0,0,12,22,32,7,2025-03-13,47,2300 - 0000,2025-03-21 00:00:00,32,12,483,32,A273,Tom Bradley International Terminal,927,11,444,32
LAX,Los Angeles International Airport,5,0,0,0,0,0,0,0,1,1,1,2025-03-14,0,1800 - 1900,2025-03-22 00:00:00,1,0,1,0,A27F,Atlantic Aviation GAF,6,0,5,1
LAX,Los Angeles International Airport,283,0,94,16,5,0,0,12,7,11,2,2025-03-14,44,1100 - 1200,2025-03-22 00:00:00,49,15,129,49,A278,Satellite 7,409,10,280,48
LAX,Los Angeles International Airport,354,0,226,14,0,0,0,14,7,6,3,2025-03-14,72,1300 - 1400,2025-03-22 00:00:00,32,17,127,32,A278,Satellite 7,600,13,473,32
LAX,Los Angeles International Airport,131,0,5,0,0,0,0,9,7,3,1,2025-03-14,30,1400 - 1500,2025-03-22 00:00:00,16,10,23,16,A278,Satellite 7,139,9,116,16
LAX,Los Angeles International Airport,131,0,15,0,0,0,0,11,7,5,1,2025-03-14,14,1500 - 1600,2025-03-22 00:00:00,19,10,4,19,A278,Satellite 7,151,11,147,19
LAX,Los Angeles International Airport,295,0,80,0,0,0,0,10,7,9,3,2025-03-14,75,1600 - 1700,2025-03-22 00:00:00,30,15,133,30,A278,Satellite 7,384,8,251,23
LAX,Los Angeles International Airport,460,0,27,0,0,0,0,7,7,17,4,2025-03-14,67,1700 - 1800,2025-03-22 00:00:00,18,9,149,18,A278,Satellite 7,504,6,355,18
LAX,Los Angeles International Airport,241,0,0,0,0,0,0,8,7,3,3,2025-03-14,31,1800 - 1900,2025-03-22 00:00:00,15,8,56,15,A278,Satellite 7,244,8,188,15
LAX,Los Angeles International Airport,206,0,67,0,0,0,0,9,7,8,2,2025-03-14,68,1900 - 2000,2025-03-22 00:00:00,30,14,77,30,A278,Satellite 7,281,8,204,29
LAX,Los Angeles International Airport,393,0,171,154,90,78,0,24,21,29,5,2025-03-14,219,0500 - 0600,2025-03-22 00:00:00,86,25,213,72,A273,Tom Bradley International Terminal,915,24,702,86
LAX,Los Angeles International Airport,324,69,183,237,250,357,164,50,20,58,8,2025-03-14,254,0600 - 0700,2025-03-22 00:00:00,143,65,853,143,A273,Tom Bradley International Terminal,1642,34,789,133
LAX,Los Angeles International Airport,1,10,13,7,13,0,56,88,18,4,1,2025-03-14,1,0700 - 0800,2025-03-22 00:00:00,138,103,78,138,A273,Tom Bradley International Terminal,104,44,26,110
LAX,Los Angeles International Airport,347,11,358,229,33,145,468,51,33,60,8,2025-03-14,204,0800 - 0900,2025-03-22 00:00:00,123,85,799,123,A273,Tom Bradley International Terminal,1651,22,852,121
LAX,Los Angeles International Airport,205,43,146,109,17,141,416,65,34,40,4,2025-03-14,95,0900 - 1000,2025-03-22 00:00:00,128,88,753,128,A273,Tom Bradley International Terminal,1117,19,364,115
LAX,Los Angeles International Airport,144,0,176,34,3,315,112,54,32,14,5,2025-03-14,80,1000 - 1100,2025-03-22 00:00:00,108,73,512,108,A273,Tom Bradley International Terminal,798,20,286,100
LAX,Los Angeles International Airport,480,0,401,37,124,245,0,29,33,43,6,2025-03-14,210,1100 - 1200,2025-03-22 00:00:00,80,47,586,80,A273,Tom Bradley International Terminal,1330,15,744,73
LAX,Los Angeles International Airport,587,0,715,304,251,31,0,25,40,56,11,2025-03-14,174,1200 - 1300,2025-03-22 00:00:00,73,31,1055,73,A273,Tom Bradley International Terminal,1944,18,889,70
LAX,Los Angeles International Airport,554,0,1029,551,158,25,3,25,49,75,11,2025-03-14,308,1300 - 1400,2025-03-22 00:00:00,102,30,1245,98,A273,Tom Bradley International Terminal,2395,20,1150,102
LAX,Los Angeles International Airport,519,0,603,420,294,140,0,29,52,71,9,2025-03-14,274,1400 - 1500,2025-03-22 00:00:00,82,39,1164,82,A273,Tom Bradley International Terminal,2047,17,883,61
LAX,Los Angeles International Airport,629,0,247,59,0,0,0,13,48,25,4,2025-03-14,114,1500 - 1600,2025-03-22 00:00:00,39,15,520,39,A273,Tom Bradley International Terminal,960,10,440,29
LAX,Los Angeles International Airport,948,0,7,0,0,0,0,6,52,26,4,2025-03-14,122,1600 - 1700,2025-03-22 00:00:00,16,6,477,16,A273,Tom Bradley International Terminal,981,6,504,16
LAX,Los Angeles International Airport,906,0,396,31,0,0,0,12,42,41,6,2025-03-14,152,1700 - 1800,2025-03-22 00:00:00,42,13,782,42,A273,Tom Bradley International Terminal,1374,11,592,42
LAX,Los Angeles International Airport,743,0,349,13,0,0,0,12,36,35,6,2025-03-14,190,1800 - 1900,2025-03-22 00:00:00,36,15,412,36,A273,Tom Bradley International Terminal,1140,11,728,36
LAX,Los Angeles International Airport,845,0,595,462,202,236,0,27,46,72,10,2025-03-14,227,1900 - 2000,2025-03-22 00:00:00,89,37,1222,89,A273,Tom Bradley International Terminal,2412,17,1190,89
LAX,Los Angeles International Airport,509,0,253,92,129,399,66,38,29,47,7,2025-03-14,141,2000 - 2100,2025-03-22 00:00:00,106,56,896,106,A273,Tom Bradley International Terminal,1495,14,599,100
LAX,Los Angeles International Airport,365,0,211,15,67,219,40,34,30,33,6,2025-03-14,144,2100 - 2200,2025-03-22 00:00:00,102,63,407,102,A273,Tom Bradley International Terminal,950,14,543,88
LAX,Los Angeles International Airport,352,0,751,159,78,10,0,22,26,40,9,2025-03-14,115,2200 - 2300,2025-03-22 00:00:00,67,28,597,67,A273,Tom Bradley International Terminal,1390,18,793,58
LAX,Los Angeles International Airport,438,0,527,20,2,0,0,16,26,32,7,2025-03-14,80,2300 - 0000,2025-03-22 00:00:00,48,18,507,37,A273,Tom Bradley International Terminal,1019,14,512,48
LAX,Los Angeles International Airport,301,0,84,2,0,0,0,10,8,9,2,2025-03-15,56,1100 - 1200,2025-03-23 00:00:00,31,16,125,31,A278,Satellite 7,396,7,271,23
LAX,Los Angeles International Airport,140,0,12,0,0,0,0,9,8,5,1,2025-03-15,19,1200 - 1300,2025-03-23 00:00:00,18,8,3,11,A278,Satellite 7,157,9,154,18
LAX,Los Angeles International Airport,407,0,77,0,0,0,0,9,8,9,2,2025-03-15,91,1300 - 1400,2025-03-23 00:00:00,23,13,87,23,A278,Satellite 7,493,8,406,21
LAX,Los Angeles International Airport,133,0,17,0,0,0,0,9,8,2,1,2025-03-15,19,1400 - 1500,2025-03-23 00:00:00,18,11,28,18,A278,Satellite 7,152,9,124,18
LAX,Los Angeles International Airport,134,0,23,0,0,0,0,11,7,2,1,2025-03-15,15,1500 - 1600,2025-03-23 00:00:00,17,11,11,17,A278,Satellite 7,159,11,148,17
LAX,Los Angeles International Airport,254,0,49,0,0,0,0,11,8,4,2,2025-03-15,57,1600 - 1700,2025-03-23 00:00:00,22,11,18,16,A278,Satellite 7,307,11,289,22
LAX,Los Angeles International Airport,377,0,156,33,0,0,0,12,8,13,4,2025-03-15,80,1700 - 1800,2025-03-23 00:00:00,35,19,276,35,A278,Satellite 7,579,7,303,23
LAX,Los Angeles International Airport,287,0,64,0,0,0,0,11,7,9,3,2025-03-15,59,1800 - 1900,2025-03-23 00:00:00,25,11,67,22,A278,Satellite 7,360,10,293,25
LAX,Los Angeles International Airport,421,0,112,15,0,0,0,10,8,14,4,2025-03-15,77,1900 - 2000,2025-03-23 00:00:00,35,16,146,32,A278,Satellite 7,562,8,416,35
LAX,Los Angeles International Airport,100,0,68,0,0,0,0,14,19,4,1,2025-03-15,0,0000 - 0100,2025-03-23 00:00:00,26,14,150,26,A273,Tom Bradley International Terminal,172,14,22,26
LAX,Los Angeles International Airport,416,0,247,59,9,0,0,14,19,23,4,2025-03-15,136,0500 - 0600,2025-03-23 00:00:00,56,17,165,56,A273,Tom Bradley International Terminal,754,13,589,47
LAX,Los Angeles International Airport,680,0,481,140,9,0,0,16,21,45,6,2025-03-15,297,0600 - 0700,2025-03-23 00:00:00,51,26,429,51,A273,Tom Bradley International Terminal,1355,11,926,36
LAX,Los Angeles International Airport,111,0,269,297,194,224,0,40,20,31,5,2025-03-15,93,0700 - 0800,2025-03-23 00:00:00,84,46,793,84,A273,Tom Bradley International Terminal,1126,26,333,78
LAX,Los Angeles International Airport,322,0,315,233,169,110,45,33,37,37,5,2025-03-15,169,0800 - 0900,2025-03-23 00:00:00,107,48,575,107,A273,Tom Bradley International Terminal,1231,21,656,76
LAX,Los Angeles International Airport,225,0,380,294,128,487,328,54,38,62,7,2025-03-15,185,0900 - 1000,2025-03-23 00:00:00,118,73,1104,118,A273,Tom Bradley International Terminal,1904,28,800,106
LAX,Los Angeles International Airport,291,0,359,66,208,198,9,34,35,34,6,2025-03-15,119,1000 - 1100,2025-03-23 00:00:00,96,45,688,96,A273,Tom Bradley International Terminal,1165,18,477,70
LAX,Los Angeles International Airport,417,0,548,115,0,0,0,18,29,35,5,2025-03-15,175,1100 - 1200,2025-03-23 00:00:00,40,21,331,39,A273,Tom Bradley International Terminal,1115,16,784,40
LAX,Los Angeles International Airport,411,0,692,197,0,0,0,20,34,33,6,2025-03-15,89,1200 - 1300,2025-03-23 00:00:00,45,23,725,45,A273,Tom Bradley International Terminal,1333,15,608,42
LAX,Los Angeles International Airport,571,0,825,354,50,7,0,21,49,57,8,2025-03-15,155,1300 - 1400,2025-03-23 00:00:00,69,23,952,69,A273,Tom Bradley International Terminal,1864,19,912,69
LAX,Los Angeles International Airport,826,0,855,671,255,84,0,26,46,88,11,2025-03-15,320,1400 - 1500,2025-03-23 00:00:00,77,35,1394,77,A273,Tom Bradley International Terminal,2779,17,1385,72
LAX,Los Angeles International Airport,528,0,762,572,311,23,0,27,46,72,7,2025-03-15,273,1500 - 1600,2025-03-23 00:00:00,69,36,1236,69,A273,Tom Bradley International Terminal,2268,17,1032,49
LAX,Los Angeles International Airport,540,0,289,25,4,0,0,14,40,21,5,2025-03-15,98,1600 - 1700,2025-03-23 00:00:00,49,15,345,39,A273,Tom Bradley International Terminal,879,13,534,49
LAX,Los Angeles International Airport,842,0,472,24,0,0,0,13,34,39,7,2025-03-15,167,1700 - 1800,2025-03-23 00:00:00,41,13,680,34,A273,Tom Bradley International Terminal,1377,12,697,41
LAX,Los Angeles International Airport,334,0,6,0,0,0,0,7,27,9,3,2025-03-15,50,1800 - 1900,2025-03-23 00:00:00,17,8,181,15,A273,Tom Bradley International Terminal,349,6,168,17
LAX,Los Angeles International Airport,725,0,875,261,145,107,0,23,37,67,9,2025-03-15,248,1900 - 2000,2025-03-23 00:00:00,84,30,1157,84,A273,Tom Bradley International Terminal,2180,15,1023,70
LAX,Los Angeles International Airport,367,0,434,401,338,298,0,36,28,50,8,2025-03-15,266,2000 - 2100,2025-03-23 00:00:00,88,53,667,86,A273,Tom Bradley International Terminal,1888,27,1221,88
LAX,Los Angeles International Airport,250,0,556,69,65,316,0,35,28,47,9,2025-03-15,132,2100 - 2200,2025-03-23 00:00:00,90,62,489,90,A273,Tom Bradley International Terminal,1303,20,814,85
LAX,Los Angeles International Airport,388,0,442,207,76,228,0,30,20,44,8,2025-03-15,166,2200 - 2300,2025-03-23 00:00:00,80,47,510,80,A273,Tom Bradley International Terminal,1385,21,875,76
LAX,Los Angeles International Airport,212,0,382,147,27,0,0,22,22,19,5,2025-03-15,83,2300 - 0000,2025-03-23 00:00:00,51,32,238,51,A273,Tom Bradley International Terminal,787,18,549,50
LAX,Los Angeles International Airport,9,0,0,0,0,0,0,0,1,1,1,2025-03-16,0,1200 - 1300,2025-03-24 00:00:00,2,0,0,0,A27F,Atlantic Aviation GAF,10,0,10,2
LAX,Los Angeles International Airport,9,0,0,0,0,0,0,2,1,2,1,2025-03-16,0,1700 - 1800,2025-03-24 00:00:00,4,0,0,0,A27F,Atlantic Aviation GAF,11,2,11,4
LAX,Los Angeles International Airport,282,0,57,0,0,0,0,9,7,10,2,2025-03-16,50,1100 - 1200,2025-03-24 00:00:00,22,11,97,22,A278,Satellite 7,349,8,252,19
LAX,Los Angeles International Airport,210,0,88,0,0,0,0,12,8,8,2,2025-03-16,45,1200 - 1300,2025-03-24 00:00:00,25,14,32,25,A278,Satellite 7,306,12,274,24
LAX,Los Angeles International Airport,234,0,77,0,0,0,0,11,8,8,1,2025-03-16,54,1300 - 1400,2025-03-24 00:00:00,28,16,107,28,A278,Satellite 7,319,9,212,28
LAX,Los Angeles International Airport,355,0,135,0,0,0,0,12,7,7,3,2025-03-16,122,1400 - 1500,2025-03-24 00:00:00,26,14,26,21,A278,Satellite 7,497,12,471,26
LAX,Los Angeles International Airport,135,0,62,50,0,0,0,17,8,4,1,2025-03-16,23,1600 - 1700,2025-03-24 00:00:00,42,22,173,42,A278,Satellite 7,251,5,78,18
LAX,Los Angeles International Airport,191,0,94,0,0,0,0,12,7,7,3,2025-03-16,71,1700 - 1800,2025-03-24 00:00:00,27,17,51,27,A278,Satellite 7,292,11,241,25
LAX,Los Angeles International Airport,288,0,117,2,0,0,0,12,7,12,3,2025-03-16,89,1800 - 1900,2025-03-24 00:00:00,31,17,73,31,A278,Satellite 7,419,11,346,30
LAX,Los Angeles International Airport,298,0,26,0,0,0,0,8,7,11,2,2025-03-16,94,1900 - 2000,2025-03-24 00:00:00,22,12,69,22,A278,Satellite 7,335,7,266,22
LAX,Los Angeles International Airport,135,0,50,0,0,0,0,13,21,5,1,2025-03-16,3,0000 - 0100,2025-03-24 00:00:00,28,14,82,28,A273,Tom Bradley International Terminal,190,12,108,28
LAX,Los Angeles International Airport,472,0,418,203,10,0,0,18,25,29,7,2025-03-16,232,0500 - 0600,2025-03-24 00:00:00,48,17,283,43,A273,Tom Bradley International Terminal,1132,19,849,48
LAX,Los Angeles International Airport,676,0,646,281,214,168,0,26,26,57,8,2025-03-16,347,0600 - 0700,2025-03-24 00:00:00,81,36,875,81,A273,Tom Bradley International Terminal,2042,19,1167,54
LAX,Los Angeles International Airport,255,0,250,244,47,0,0,23,25,23,4,2025-03-16,127,0700 - 0800,2025-03-24 00:00:00,57,34,335,57,A273,Tom Bradley International Terminal,819,16,484,53
LAX,Los Angeles International Airport,99,0,205,155,8,0,0,24,24,15,2,2025-03-16,45,0800 - 0900,2025-03-24 00:00:00,52,27,161,52,A273,Tom Bradley International Terminal,482,23,321,48
LAX,Los Angeles International Airport,502,0,359,319,345,85,0,29,41,49,6,2025-03-16,128,0900 - 1000,2025-03-24 00:00:00,70,38,1036,70,A273,Tom Bradley International Terminal,1659,15,623,67
LAX,Los Angeles International Airport,260,0,492,265,156,15,0,26,34,36,6,2025-03-16,157,1000 - 1100,2025-03-24 00:00:00,65,36,578,65,A273,Tom Bradley International Terminal,1224,18,646,62
LAX,Los Angeles International Airport,505,0,484,267,25,0,0,20,38,36,7,2025-03-16,100,1100 - 1200,2025-03-24 00:00:00,51,22,669,51,A273,Tom Bradley International Terminal,1317,17,648,51
LAX,Los Angeles International Airport,986,0,1047,115,0,0,0,16,39,62,10,2025-03-16,324,1200 - 1300,2025-03-24 00:00:00,43,17,850,43,A273,Tom Bradley International Terminal,2210,16,1360,43
LAX,Los Angeles International Airport,757,0,1058,562,196,119,0,26,48,84,11,2025-03-16,301,1300 - 1400,2025-03-24 00:00:00,86,29,1214,86,A273,Tom Bradley International Terminal,2776,23,1562,86
LAX,Los Angeles International Airport,465,0,555,343,649,421,0,37,47,88,9,2025-03-16,303,1400 - 1500,2025-03-24 00:00:00,85,50,1421,81,A273,Tom Bradley International Terminal,2521,22,1100,85
LAX,Los Angeles International Airport,88,0,188,110,72,0,0,28,49,17,2,2025-03-16,67,1500 - 1600,2025-03-24 00:00:00,53,35,234,53,A273,Tom Bradley International Terminal,475,20,241,52
LAX,Los Angeles International Airport,1428,0,808,163,28,0,0,15,55,75,9,2025-03-16,357,1600 - 1700,2025-03-24 00:00:00,56,19,1094,56,A273,Tom Bradley International Terminal,2502,12,1408,55
LAX,Los Angeles International Airport,1246,0,538,6,0,0,0,12,43,47,8,2025-03-16,360,1700 - 1800,2025-03-24 00:00:00,31,14,600,31,A273,Tom Bradley International Terminal,1837,11,1237,31
LAX,Los Angeles International Airport,1118,0,199,0,0,0,0,10,42,44,7,2025-03-16,230,1800 - 1900,2025-03-24 00:00:00,27,10,534,27,A273,Tom Bradley International Terminal,1361,9,827,24
LAX,Los Angeles International Airport,650,0,621,72,22,15,0,17,40,36,7,2025-03-16,188,1900 - 2000,2025-03-24 00:00:00,71,20,562,62,A273,Tom Bradley International Terminal,1416,16,854,71
LAX,Los Angeles International Airport,608,0,555,429,423,36,0,28,37,61,9,2025-03-16,230,2000 - 2100,2025-03-24 00:00:00,77,38,993,77,A273,Tom Bradley International Terminal,2112,19,1119,77
LAX,Los Angeles International Airport,251,0,497,121,3,0,0,21,29,23,5,2025-03-16,151,2100 - 2200,2025-03-24 00:00:00,47,23,234,40,A273,Tom Bradley International Terminal,895,20,661,47
LAX,Los Angeles International Airport,694,0,1131,410,9,0,0,20,22,65,12,2025-03-16,369,2200 - 2300,2025-03-24 00:00:00,48,23,655,48,A273,Tom Bradley International Terminal,2309,19,1654,48
LAX,Los Angeles International Airport,365,0,256,0,0,0,0,13,21,19,4,2025-03-16,48,2300 - 0000,2025-03-24 00:00:00,27,13,161,27,A273,Tom Bradley International Terminal,640,14,479,27
LAX,Los Angeles International Airport,7,0,0,0,0,0,0,1,1,2,1,2025-03-17,0,1400 - 1500,2025-03-25 00:00:00,2,0,0,0,A27F,Atlantic Aviation GAF,9,1,9,2
LAX,Los Angeles International Airport,4,0,0,0,0,0,0,1,1,2,1,2025-03-17,0,1500 - 1600,2025-03-25 00:00:00,2,0,0,0,A27F,Atlantic Aviation GAF,6,1,6,2
LAX,Los Angeles International Airport,101,0,30,0,0,0,0,12,6,5,1,2025-03-17,12,1200 - 1300,2025-03-25 00:00:00,25,11,6,13,A278,Satellite 7,136,12,130,25
LAX,Los Angeles International Airport,336,0,277,40,0,0,0,15,7,23,3,2025-03-17,119,1300 - 1400,2025-03-25 00:00:00,35,16,144,34,A278,Satellite 7,676,15,532,35
LAX,Los Angeles International Airport,110,0,117,48,0,0,0,19,6,9,2,2025-03-17,54,1400 - 1500,2025-03-25 00:00:00,34,21,34,30,A278,Satellite 7,284,19,250,34
LAX,Los Angeles International Airport,101,0,47,0,0,0,0,13,6,3,1,2025-03-17,42,1500 - 1600,2025-03-25 00:00:00,23,14,8,20,A278,Satellite 7,151,13,143,23
LAX,Los Angeles International Airport,207,0,134,79,27,107,41,36,7,22,5,2025-03-17,107,1600 - 1700,2025-03-25 00:00:00,106,55,308,106,A278,Satellite 7,617,17,309,79
LAX,Los Angeles International Airport,161,0,92,6,17,4,0,16,5,9,2,2025-03-17,50,1700 - 1800,2025-03-25 00:00:00,77,46,40,77,A278,Satellite 7,289,13,249,55
LAX,Los Angeles International Airport,91,0,19,4,2,0,0,11,4,5,2,2025-03-17,31,1800 - 1900,2025-03-25 00:00:00,46,28,15,46,A278,Satellite 7,121,10,106,19
LAX,Los Angeles International Airport,84,0,16,0,0,0,0,7,5,5,1,2025-03-17,20,1900 - 2000,2025-03-25 00:00:00,19,10,49,18,A278,Satellite 7,105,5,56,19
LAX,Los Angeles International Airport,698,0,298,15,3,0,0,12,24,28,5,2025-03-17,93,0500 - 0600,2025-03-25 00:00:00,51,15,256,45,A273,Tom Bradley International Terminal,1042,11,786,51
LAX,Los Angeles International Airport,894,0,502,195,153,207,19,25,26,53,9,2025-03-17,317,0600 - 0700,2025-03-25 00:00:00,97,40,958,97,A273,Tom Bradley International Terminal,2023,13,1065,80
